continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type,year,month,day
afr,DZA,34.2305,-1.5,19.5,25.6,14.6,54,9.0,0.0,7,Sunny,DR,2024,9,29
afr,NGA,8.5,7.5,24.7,29.3,21.9,86,6.5,2.41,6,Patchy light rain with thunder,DR,2024,9,29
afr,CIV,7.5,-4.0,23.7,27.0,21.6,94,5.8,15.68,6,Light rain shower,DR,2024,9,29
afr,MDG,-17.5,47.0,28.7,36.4,22.3,49,14.0,0.0,10,Sunny,DR,2024,9,29
afr,COD,-1.5,17.0,25.2,30.2,22.0,81,14.4,10.52,8,Light rain shower,DR,2024,9,29
afr,MOZ,-14.7395,37.0,28.6,36.3,21.3,28,13.0,0.0,10,Sunny,DR,2024,9,29
afr,AGO,-10.26238879,14.59821532,24.7,33.9,18.9,60,16.6,0.05,8,Patchy rain possible,WF,2024,9,28
afr,ZAF,-27.53874264,31.54731231,11.1,20.9,3.4,69,12.6,0.0,6,Fog,WF,2024,9,23
afr,ZMB,-11.37602803,32.50624987,20.6,25.5,17.1,63,24.1,0.12,7,Patchy rain possible,WF,2024,9,23
afr,ZAF,-27.6244342,29.29709772,5.5,9.9,1.4,93,4.7,0.55,3,Fog,WF,2024,9,22
afr,ZAF,-26.31938125,29.83509886,10.6,17.4,6.3,65,30.6,0.16,5,Cloudy,WF,2024,9,22
afr,ZAF,-27.45860123,29.70497597,5.5,9.9,1.4,93,4.7,0.55,3,Fog,WF,2024,9,22
afr,AGO,-13.79666479,17.39410472,27.7,38.9,15.8,16,10.4,0.0,10,Partly cloudy,WF,2024,9,16
afr,ZMB,-9.506062033,29.57556903,26.8,35.0,19.9,30,19.4,0.0,9,Cloudy,WF,2024,8,30
afr,ZMB,-10.7280593,31.27112947,24.2,32.6,16.7,44,22.3,0.0,9,Sunny,WF,2024,8,30
afr,NAM,-25.5055,19.0,11.6,19.1,3.8,34,20.2,0.0,6,Sunny,DR,2024,9,30
afr,DZA,34.2305,-1.5,22.3,26.8,17.4,54,16.2,0.1,7,Sunny,DR,2024,9,30
afr,NGA,8.5,7.5,25.2,29.3,22.1,86,7.6,2.95,6,Patchy light rain with thunder,DR,2024,9,30
afr,CIV,7.5,-4.0,24.4,30.3,20.7,86,6.1,0.55,7,Fog,DR,2024,9,30
afr,MDG,-17.5,47.0,29.5,37.7,22.6,41,19.4,0.0,10,Sunny,DR,2024,9,30
afr,COD,-1.5,17.0,27.4,34.2,22.4,68,9.7,0.05,8,Patchy rain possible,DR,2024,9,30
afr,MOZ,-14.7395,37.0,28.6,36.5,20.7,29,14.8,0.0,10,Sunny,DR,2024,9,30
afr,TZA,-8.838702755,38.64632379,26.0,31.9,21.4,67,21.2,0.1,8,Patchy rain possible,WF,2024,9,30
afr,BWA,-20.08956458,24.30176768,26.1,34.1,18.6,17,23.8,0.0,9,Partly cloudy,WF,2024,9,30
afr,MDG,-16.1677907,45.0893865,26.7,32.3,22.4,72,22.7,0.0,9,Partly cloudy,WF,2024,9,29
afr,MOZ,-11.94005009,38.33103779,26.4,35.8,17.6,48,19.4,0.0,10,Sunny,WF,2024,9,29
afr,AGO,-10.21325712,14.6087794,24.1,32.7,18.1,59,16.6,1.14,8,Patchy rain possible,WF,2024,9,22
afr,ZMB,-8.752804156,30.7703878,25.4,31.5,19.6,34,24.5,0.0,9,Partly cloudy,WF,2024,9,10
afr,AGO,-16.49333739,17.98916651,23.5,36.2,12.1,15,15.5,0.0,10,Sunny,WF,2024,9,8
afr,ZMB,-11.67028003,31.08824515,14.3,17.6,12.3,81,21.6,0.19,5,Patchy rain possible,WF,2024,9,1
afr,ZMB,-10.08292916,31.63898876,21.8,28.8,16.9,51,22.0,0.0,8,Partly cloudy,WF,2024,8,31
afr,NAM,-25.5055,19.0,15.6,23.6,6.7,23,30.6,0.0,7,Sunny,DR,2024,10,1
afr,DZA,34.2305,-1.5,23.1,27.5,18.7,49,18.0,0.41,6,Patchy rain possible,DR,2024,10,1
afr,CIV,7.5,-4.0,23.5,28.9,21.2,92,8.6,4.67,6,Light rain shower,DR,2024,10,1
afr,NGA,8.5,7.5,25.0,28.8,22.0,86,9.0,7.1,6,Light rain shower,DR,2024,10,1
afr,COD,-1.5,17.0,27.3,33.8,23.0,69,10.8,0.7,8,Thundery outbreaks possible,DR,2024,10,1
afr,MDG,-17.5,47.0,30.1,37.3,24.0,46,14.4,0.89,9,Cloudy,DR,2024,10,1
afr,MOZ,-14.7395,37.0,28.7,36.3,21.7,37,14.8,0.0,10,Sunny,DR,2024,10,1
afr,AGO,-16.82768398,18.35564063,27.7,36.0,20.8,14,21.6,0.0,10,Partly cloudy,WF,2024,9,30
afr,MOZ,-11.8215347,36.24391071,25.1,34.5,16.4,40,15.1,0.0,9,Sunny,WF,2024,9,30
afr,MOZ,-11.89107664,38.34242598,26.1,35.0,17.6,51,19.1,0.0,10,Partly cloudy,WF,2024,9,27
afr,BWA,-20.02754019,24.32844258,31.4,39.6,25.1,17,20.5,0.0,10,Partly cloudy,WF,2024,9,27
afr,TZA,-8.793436768,38.64572665,25.9,29.9,22.8,67,19.4,0.22,7,Patchy rain possible,WF,2024,9,25
afr,MDG,-16.1192839,45.0853006,27.1,32.5,24.2,66,27.4,1.02,8,Patchy rain possible,WF,2024,9,23
afr,ZMB,-10.82554696,31.2654148,20.0,28.3,11.9,32,18.0,0.0,8,Sunny,WF,2024,9,3
afr,AGO,-8.213242649,15.28294948,21.8,29.1,16.9,66,13.7,0.38,7,Patchy rain possible,WF,2024,9,2
afr,NAM,-25.5055,19.0,26.0,34.1,17.7,16,39.2,0.0,9,Partly cloudy,DR,2024,10,3
afr,DZA,34.2305,-1.5,21.0,25.1,15.6,51,27.4,0.0,7,Sunny,DR,2024,10,3
afr,CIV,7.5,-4.0,24.1,30.5,20.8,86,6.8,1.56,7,Light rain shower,DR,2024,10,3
afr,NGA,8.5,7.5,25.1,29.9,22.5,86,7.2,15.38,6,Patchy light rain with thunder,DR,2024,10,3
afr,COD,-1.5,17.0,24.1,28.5,21.8,86,11.2,18.04,7,Moderate or heavy rain shower,DR,2024,10,3
afr,MDG,-17.5,47.0,29.9,37.0,23.2,31,16.9,0.0,10,Sunny,DR,2024,10,3
afr,MOZ,-14.7395,37.0,20.1,21.6,17.3,74,19.4,1.66,6,Light rain shower,DR,2024,10,3
afr,BWA,-23.127285,25.37213206,18.5,25.8,11.3,39,29.2,0.0,8,Sunny,WF,2024,10,3
afr,ZAF,-23.68545792,28.33770843,27.5,34.8,18.6,30,33.8,0.0,9,Partly cloudy,WF,2024,9,28
afr,TZA,-7.508900564,38.11982003,23.6,31.5,16.5,59,13.7,0.0,9,Sunny,WF,2024,9,28
afr,MOZ,-11.77943355,36.26122333,24.1,32.3,15.8,43,14.8,0.0,9,Partly cloudy,WF,2024,9,26
afr,MOZ,-16.92911099,38.19729529,23.8,27.2,19.8,73,22.7,0.0,8,Sunny,WF,2024,9,26
afr,ZWE,-16.40024044,30.28164936,24.8,34.0,17.3,24,14.0,0.0,9,Sunny,WF,2024,9,26
afr,AGO,-15.5628281,18.51464457,25.1,36.3,15.0,22,22.3,0.0,10,Sunny,WF,2024,9,25
afr,ZMB,-11.72147727,31.7019369,17.3,24.4,12.9,72,17.6,0.01,6,Patchy rain possible,WF,2024,9,24
afr,AGO,-7.977688458,14.39747563,24.9,32.6,18.5,61,15.8,0.02,8,Patchy rain possible,WF,2024,9,19
afr,AGO,-9.136385825,14.59240497,23.5,31.3,18.7,62,16.2,0.05,8,Patchy rain possible,WF,2024,9,18
afr,MDG,-19.4885,45.2345,25.5,28.6,22.9,73,22.7,0.58,8,Partly cloudy,DR,2024,9,25
afr,COD,-3.5,16.5,27.7,36.5,22.5,68,11.5,0.89,9,Patchy rain possible,DR,2024,9,25
afr,ERI,17.86790857,40.1609,34.1,36.6,31.9,44,22.7,0.0,9,Sunny,EQ,2024,9,12
afr,AGO,-15.71440587,14.72764274,22.1,31.4,16.4,22,14.8,0.0,9,Sunny,WF,2024,9,10
afr,TZA,-6.124299204,31.78594269,28.3,35.6,20.3,28,16.9,0.0,10,Sunny,WF,2024,9,9
afr,ZMB,-10.93785125,30.65073231,23.6,32.3,14.6,32,16.9,0.0,9,Sunny,WF,2024,9,7
afr,NAM,-25.5055,19.0,25.3,33.4,18.3,19,37.1,0.13,8,Patchy rain possible,DR,2024,10,6
afr,DZA,34.2305,-1.5,20.3,23.8,15.6,55,10.8,2.84,5,Light rain shower,DR,2024,10,6
afr,NGA,8.5,7.5,22.4,25.8,20.8,93,6.8,2.53,6,Light rain shower,DR,2024,10,6
afr,CIV,7.5,-4.0,23.1,25.3,21.9,97,8.6,9.02,6,Light rain shower,DR,2024,10,6
afr,MDG,-17.5,47.0,27.1,34.7,19.9,38,14.8,1.33,9,Partly cloudy,DR,2024,10,6
afr,COD,-1.5,17.0,25.3,29.7,22.3,79,14.8,5.02,7,Light rain shower,DR,2024,10,6
afr,MOZ,-14.7395,37.0,22.7,30.8,14.9,51,11.2,0.0,9,Partly cloudy,DR,2024,10,6
afr,LBR,6.826639828,-8.3415198,23.2,28.5,20.3,92,4.7,7.63,6,Patchy light rain with thunder,FL,2024,10,4
afr,ZAF,-31.12114254,27.41708426,7.6,12.3,3.3,38,43.6,0.79,4,Patchy light drizzle,WF,2024,9,30
afr,ZAF,-30.74072629,27.83074864,9.7,16.4,3.0,45,25.2,0.68,6,Sunny,WF,2024,9,30
afr,BWA,-23.08231574,25.36448341,27.7,37.2,18.7,22,30.2,0.51,10,Partly cloudy,WF,2024,9,28
afr,DZA,35.039,-1.0,22.9,26.8,19.5,46,15.5,0.0,7,Sunny,DR,2024,9,25
afr,NGA,8.5,8.5,22.9,24.8,21.9,92,18.0,8.06,5,Moderate or heavy rain shower,DR,2024,9,25
afr,CIV,6.656,-6.0,23.9,28.8,21.2,88,6.8,10.26,6,Light rain shower,DR,2024,9,25
afr,ZMB,-10.72722771,31.55870529,22.9,31.7,14.1,33,14.8,0.0,9,Sunny,WF,2024,9,6
afr,DZA,35.0385,-1.0,21.2,23.2,19.3,67,23.8,0.34,5,Patchy rain possible,DR,2024,10,8
afr,NAM,-25.5055,19.0,27.6,33.5,21.8,25,24.5,0.03,8,Thundery outbreaks possible,DR,2024,10,8
afr,CIV,6.156,-6.0,24.0,30.5,21.1,88,5.4,1.47,7,Light rain shower,DR,2024,10,8
afr,MOZ,-14.5,38.5,25.0,33.5,18.4,57,19.4,0.01,8,Patchy rain possible,DR,2024,10,8
afr,CMR,2.642,15.0,21.0,23.6,20.0,98,9.0,10.41,5,Light rain shower,DR,2024,10,8
afr,MDG,-16.5,47.5,29.0,36.7,21.5,38,14.4,0.0,10,Sunny,DR,2024,10,8
afr,NGA,7.5,7.0,25.3,30.1,21.7,87,6.1,17.39,7,Moderate or heavy rain with thunder,DR,2024,10,8
afr,MOZ,-23.28040589,31.92292475,26.6,36.9,18.3,29,31.0,0.0,10,Sunny,WF,2024,10,7
afr,AGO,-16.48742314,20.94284218,30.4,40.2,21.2,14,21.2,0.0,11,Sunny,WF,2024,9,28
afr,MOZ,-12.84177916,36.45143407,22.9,29.9,16.7,42,17.6,0.0,8,Partly cloudy,WF,2024,9,25
afr,MOZ,-15.21452349,37.03203189,18.0,23.2,14.2,71,14.8,1.46,6,Patchy rain possible,WF,2024,9,24
afr,AGO,-17.63256662,20.64882974,27.5,35.3,22.1,31,24.5,0.01,9,Thundery outbreaks possible,WF,2024,9,23
afr,ZWE,-18.741,31.5,23.8,35.0,14.4,22,20.9,0.0,9,Sunny,DR,2024,9,27
afr,MOZ,-15.28176285,38.78007784,24.9,31.7,20.3,61,18.7,0.07,8,Overcast,WF,2024,9,11
afr,MOZ,-15.47241552,39.14013844,25.6,34.0,19.0,56,19.4,0.0,9,Partly cloudy,WF,2024,9,10
afr,COD,-7.636622516,29.65820326,26.8,30.9,22.6,40,15.8,0.0,9,Sunny,WF,2024,9,10
afr,ZMB,-9.535766241,31.56751038,25.0,30.6,18.6,32,14.4,0.0,9,Sunny,WF,2024,9,9
afr,ZMB,-9.970503611,29.98047924,27.3,37.3,19.8,25,13.7,0.0,10,Partly cloudy,WF,2024,9,9
afr,ZMB,-10.56654306,31.72477462,24.8,33.1,15.8,35,15.5,0.0,9,Sunny,WF,2024,9,8
afr,MOZ,-12.55104152,37.76508434,26.5,32.7,19.6,45,16.2,0.17,9,Partly cloudy,WF,2024,9,8
eur,UKR,50.0005,25.29425,10.4,15.7,5.2,62,15.8,0.0,5,Partly cloudy,DR,2024,5,9
eur,ISL,64.63940857,-17.3482,3.6,5.1,1.8,83,28.1,1.79,2,Patchy rain possible,EQ,2024,3,9
eur,GRC,38.54910857,20.4821,14.4,15.2,13.3,77,14.8,0.01,5,Sunny,EQ,2024,2,9
eur,ITA,39.3906228,9.167469923,26.4,30.2,22.6,69,19.4,0.58,7,Moderate rain at times,FL,2024,8,29
eur,AUT,47.25311795,11.16261235,16.1,26.0,9.2,70,9.0,2.22,6,Patchy rain possible,FL,2024,8,28
eur,ITA,39.73770857,17.0908,26.0,31.3,22.9,52,12.2,0.85,7,Patchy rain possible,EQ,2024,8,27
eur,ITA,40.964583,14.524994,28.1,34.9,21.7,51,23.8,14.37,7,Heavy rain at times,Misc,2024,8,27
eur,GRC,39.01720857,23.3621,27.0,27.4,26.7,65,20.5,1.01,6,Patchy rain possible,EQ,2024,8,26
eur,PRT,38.05570857,-9.4651,19.2,23.7,16.0,75,18.4,0.0,6,Sunny,EQ,2024,8,26
eur,ESP,39.59472896,-7.413214009,27.0,34.9,19.7,33,9.7,0.0,7,Overcast,EQ,2024,8,26
eur,ISL,63.8215,-22.717,8.0,8.3,7.6,75,50.0,0.3,2,Patchy rain possible,VO,2024,8,22
eur,SRB,43.18814242,22.76107297,20.5,30.1,11.0,51,14.0,0.04,7,Patchy rain possible,WF,2024,8,22
eur,GRC,41.001874,24.358886,28.1,34.6,22.8,40,12.6,0.0,8,Sunny,WF,2024,8,22
eur,GRC,39.12070857,25.793,26.7,31.6,23.1,49,15.1,0.0,8,Sunny,EQ,2024,8,21
eur,SVK,48.38275395,17.56362044,21.4,26.5,17.9,73,25.2,1.13,6,Light rain shower,FL,2024,8,21
eur,POL,52.01902545,19.19547374,21.3,26.6,17.1,65,13.7,0.47,6,Cloudy,FL,2024,8,20
eur,GRC,37.72770857,20.0054,28.3,28.9,27.8,74,34.6,0.0,7,Sunny,EQ,2024,8,17
eur,BEL,51.05110765,4.364980443,19.1,23.7,16.4,79,22.0,0.7,5,Light drizzle,FL,2024,8,16
eur,HRV,42.86270857,17.577,29.6,38.5,22.0,36,19.1,0.0,9,Sunny,EQ,2024,8,15
eur,DEU,54.2287872,9.487619843,20.5,24.4,17.5,76,16.2,0.03,5,Fog,FL,2024,8,15
eur,ESP,42.09760215,-7.148701122,22.1,35.0,10.7,40,18.0,0.0,8,Sunny,FL,2024,8,15
eur,FRA,45.28926855,5.633798771,18.4,23.6,14.9,82,9.4,5.31,5,Patchy rain possible,FL,2024,8,15
eur,HRV,46.24710857,16.6575,28.1,36.1,20.7,50,10.4,0.0,9,Sunny,EQ,2024,8,13
eur,GRC,35.44890857,22.3395,26.8,27.7,26.0,68,27.0,0.0,7,Partly cloudy,EQ,2024,9,8
eur,POL,50.33674335,19.32210889,25.4,31.8,19.6,40,11.9,0.11,7,Patchy rain possible,FL,2024,9,8
eur,EST,58.36556985,26.68623894,18.3,23.4,13.2,69,7.9,0.0,6,Sunny,FL,2024,8,8
eur,GRC,35.154364,24.707011,25.9,28.5,22.7,57,17.3,0.0,7,Sunny,WF,2024,7,8
eur,GRC,34.85650857,24.9403,26.2,29.6,22.4,52,34.6,0.0,7,Sunny,EQ,2024,7,8
eur,POL,51.65060857,16.1202,18.5,23.9,12.2,57,14.8,0.0,6,Partly cloudy,EQ,2024,6,8
eur,ROU,45.5215,24.0,21.1,29.5,15.1,49,10.1,0.0,7,Sunny,DR,2024,9,27
eur,UKR,47.98,34.5,19.7,24.9,16.6,59,20.9,0.0,6,Sunny,DR,2024,9,27
eur,GRC,35.05750857,22.7369,24.0,27.6,20.2,58,13.3,0.0,7,Sunny,EQ,2024,9,27
eur,ALB,42.2507677,19.59597231,21.0,26.0,17.1,65,7.2,0.0,7,Sunny,FL,2024,9,26
eur,SRB,45.673449,18.957527,16.6,19.9,14.6,83,18.0,0.29,4,Patchy rain possible,FL,2024,9,25
eur,ITA,40.8148003,14.62949357,19.9,24.3,17.0,71,12.6,0.25,5,Patchy rain possible,FL,2024,9,25
eur,GBR,52.84789125,-2.165016031,14.4,15.6,13.2,96,12.6,6.21,4,Light rain shower,FL,2024,9,23
eur,DEU,52.075383,14.735794,16.9,24.0,11.4,60,11.2,0.0,6,Sunny,FL,2024,9,22
eur,BIH,44.57430857,17.6476,14.9,21.9,8.9,60,7.2,0.0,6,Sunny,EQ,2024,9,22
eur,ITA,38.03210857,12.1978,21.9,23.4,20.2,69,13.0,0.0,5,Overcast,EQ,2024,9,21
eur,GRC,37.7561803,23.66690056,22.5,25.3,20.4,57,20.9,0.02,6,Patchy rain possible,FL,2024,9,20
eur,ESP,40.44592555,0.409663149,20.4,21.9,18.7,80,20.9,21.44,5,Light rain shower,FL,2024,9,20
eur,ITA,46.1143783,13.04694239,17.3,22.9,13.7,64,13.7,0.0,5,Overcast,FL,2024,9,19
eur,PRT,41.10366277,-8.488322744,20.2,24.6,17.1,55,15.1,0.0,6,Partly cloudy,WF,2024,9,19
eur,DEU,51.051891,13.72982,17.0,22.8,12.1,65,21.6,0.0,6,Partly cloudy,FL,2024,9,18
eur,CZE,49.85919045,17.67208953,15.6,22.5,10.4,71,17.6,2.05,6,Partly cloudy,FL,2024,9,18
eur,ITA,44.281576,11.891452,14.5,15.4,13.6,88,15.5,12.61,4,Light rain shower,FL,2024,9,18
eur,PRT,40.684092,-8.508224,20.8,27.4,16.2,41,18.7,0.0,7,Sunny,WF,2024,9,15
eur,PRT,40.74965166,-8.416357945,21.7,30.2,14.7,33,14.4,0.0,8,Sunny,WF,2024,9,14
eur,UKR,48.72466291,39.62468632,24.1,30.2,16.5,27,32.4,0.0,8,Sunny,WF,2024,9,14
eur,FRA,42.84880857,7.2282,17.5,22.9,12.3,43,22.7,0.0,6,Partly cloudy,EQ,2024,9,14
eur,AUT,48.185061,16.376631,6.4,9.4,4.6,89,47.5,82.95,2,Moderate rain,FL,2024,9,14
eur,POL,51.948906,14.700623,13.9,18.4,11.3,67,31.0,0.43,4,Overcast,FL,2024,9,14
eur,ROU,45.788551,27.668568,21.2,25.4,18.1,72,17.3,12.84,6,Light rain shower,FL,2024,9,14
eur,SVN,46.14902825,14.62628893,8.4,12.7,6.0,79,13.7,13.51,3,Moderate rain,FL,2024,9,14
eur,POL,50.603763,16.667259,11.4,12.3,10.2,94,40.3,27.34,3,Light rain shower,FL,2024,9,14
eur,PRT,41.59932882,-7.897557084,18.8,26.4,13.1,49,17.3,0.0,7,Sunny,WF,2024,9,13
eur,SVK,48.394821,16.913951,8.2,8.7,7.6,92,45.0,51.99,2,Moderate rain,FL,2024,9,13
eur,HUN,47.750803,17.974132,9.3,9.7,8.7,93,35.6,38.56,2,Moderate rain,FL,2024,9,13
eur,BGR,43.1822525,27.68676793,23.1,27.3,19.8,71,24.5,0.61,6,Patchy rain possible,FL,2024,9,13
eur,GRC,37.94310857,22.3535,19.3,23.6,16.2,78,7.9,4.37,5,Patchy light rain with thunder,EQ,2024,9,11
eur,HRV,42.6924314,17.27060656,22.8,23.8,21.4,57,18.7,0.0,6,Sunny,FL,2024,9,11
eur,NOR,60.9850657,10.84452824,7.8,13.0,2.8,77,16.9,0.6,3,Patchy rain possible,FL,2024,9,11
eur,FRA,45.3416144,6.858755274,5.6,8.9,1.7,94,15.1,6.47,2,Patchy rain possible,FL,2024,9,9
eur,ESP,42.2814642,-2.482804975,16.6,24.0,11.1,67,22.3,0.0,6,Partly cloudy,FL,2024,9,9
eur,GBR,51.55703115,-3.564206618,13.1,15.3,11.2,76,28.4,0.01,4,Overcast,FL,2024,9,9
eur,DEU,51.778454,12.40477,23.8,30.4,19.0,38,23.8,0.0,8,Sunny,WF,2024,9,6
eur,POL,50.81823064,17.64584694,26.2,33.2,19.6,32,22.3,0.0,8,Sunny,FL,2024,9,4
eur,ISL,64.61220857,-17.3224,11.0,14.8,7.9,72,18.4,0.07,3,Cloudy,EQ,2024,9,3
eur,GRC,38.54910857,20.4821,27.0,28.3,25.9,62,17.3,0.0,7,Sunny,EQ,2024,9,2
eur,MKD,41.33402182,21.6417241,20.1,28.3,13.8,60,18.4,1.21,6,Patchy light rain,WF,2024,8,31
eur,ISL,63.86600857,-22.717,9.1,10.3,8.1,79,21.2,0.0,3,Cloudy,VO,2024,8,29
eur,ITA,46.1143783,13.04694239,15.7,19.9,10.5,84,21.6,16.11,4,Light rain shower,FL,2024,9,28
eur,ROU,45.5215,24.0,21.0,30.0,14.6,46,12.6,0.0,7,Sunny,DR,2024,9,28
eur,UKR,47.98,34.5,20.4,26.6,15.8,54,22.0,0.0,7,Sunny,DR,2024,9,28
eur,ROU,45.5215,24.0,11.6,17.6,6.0,86,13.7,36.91,4,Moderate rain,DR,2024,9,29
eur,UKR,47.98,34.5,19.5,24.2,15.7,46,25.6,0.0,6,Sunny,DR,2024,9,29
eur,ROU,45.5215,24.0,7.0,8.3,5.9,88,12.6,5.48,2,Light rain shower,DR,2024,9,30
eur,UKR,47.98,34.5,19.8,24.7,15.2,44,22.3,0.0,6,Partly cloudy,DR,2024,9,30
eur,GRC,38.11056,22.441836,18.6,26.4,11.2,56,23.8,0.0,7,Sunny,WF,2024,9,29
eur,ROU,45.5215,24.0,7.6,11.7,5.2,86,6.5,0.3,3,Patchy rain possible,DR,2024,10,1
eur,UKR,47.98,34.5,19.0,23.5,15.2,43,28.4,0.0,6,Sunny,DR,2024,10,1
eur,GRC,38.08210164,22.50315612,15.9,22.6,11.0,63,4.0,0.0,6,Sunny,WF,2024,10,1
eur,GRC,38.1447992,22.48446503,22.3,27.5,17.2,50,11.2,0.0,6,Overcast,WF,2024,9,28
eur,BIH,44.57750857,17.63,14.9,21.9,8.9,60,7.2,0.0,6,Sunny,EQ,2024,9,22
eur,ROU,45.61530857,26.2679,10.2,14.6,6.0,76,10.4,0.16,3,Patchy rain possible,EQ,2024,9,16
eur,ROU,45.5215,24.0,13.9,21.0,8.1,59,7.6,0.0,5,Cloudy,DR,2024,10,3
eur,UKR,47.98,34.5,17.2,23.2,12.9,49,20.5,0.0,6,Partly cloudy,DR,2024,10,3
eur,ALB,39.76500857,20.2505,19.5,21.9,16.8,51,19.1,0.0,6,Sunny,EQ,2024,10,1
eur,ESP,38.82830857,-0.5305,20.8,23.3,18.2,84,13.0,6.47,5,Light rain shower,EQ,2024,9,4
eur,ISL,64.61050857,-17.332,11.0,14.8,7.9,72,18.4,0.07,3,Cloudy,EQ,2024,9,3
eur,ROU,45.5215,24.0,12.0,13.7,10.3,89,5.8,2.15,3,Light rain shower,DR,2024,10,6
eur,UKR,47.98,34.5,19.9,26.9,14.9,56,19.8,0.0,7,Sunny,DR,2024,10,6
eur,BIH,45.11796715,17.00222519,10.7,11.4,10.2,96,4.3,8.78,3,Light rain shower,FL,2024,10,5
eur,HRV,45.471715,15.548095,10.9,12.1,9.9,91,12.2,11.22,3,Patchy rain possible,FL,2024,10,4
eur,HRV,45.00061485,13.7795872,15.1,16.6,13.5,79,40.7,13.52,4,Light rain shower,FL,2024,10,4
eur,ITA,44.4495065,8.892691908,13.3,16.6,11.8,80,17.3,1.27,4,Light drizzle,FL,2024,10,4
eur,BIH,43.450288,17.694091,18.1,21.1,13.8,86,27.7,32.45,5,Moderate or heavy rain shower,FL,2024,10,4
eur,FRA,47.32330165,6.018384586,10.6,13.6,7.4,89,15.8,3.1,3,Light rain shower,FL,2024,10,3
eur,ROU,45.5215,24.5,13.2,20.6,7.6,57,8.3,0.0,5,Overcast,DR,2024,10,8
eur,UKR,47.98,34.5,15.4,18.7,13.4,60,33.5,0.02,4,Patchy rain possible,DR,2024,10,8
eur,GRC,34.91140857,26.2324,23.1,25.0,21.3,69,17.3,0.0,7,Sunny,EQ,2024,10,7
eur,ITA,46.1143783,13.04694239,14.2,17.4,11.1,79,5.4,0.57,4,Patchy rain possible,FL,2024,10,7
eur,IRL,51.68087473,-9.4523603,12.4,14.2,10.3,90,26.3,10.62,3,Light rain shower,FL,2024,10,7
eur,ISL,64.89540857,-17.6755,-2.6,1.2,-7.0,89,7.6,0.23,1,Light snow,EQ,2024,10,6
eur,MNE,42.621715,19.08950689,8.5,14.7,4.2,84,7.2,7.73,3,Patchy light rain with thunder,FL,2024,10,6
eur,ALB,40.45106355,19.49198824,18.9,22.3,16.9,67,15.5,0.79,5,Patchy rain possible,FL,2024,10,6
eur,GRC,37.83,21.4163,22.0,27.8,17.5,58,19.8,0.0,7,Partly cloudy,WF,2024,10,4
aus,AUS,-32.22151561,115.8918313,22.2,25.2,19.6,49,32.8,0.2,8,Partly cloudy,Misc,2024,5,9
aus,AUS,-22.23208502,113.8428943,25.1,29.1,22.1,52,20.5,0.0,8,Partly cloudy,Misc,2024,5,9
aus,AUS,-34.05434399,115.0634638,20.2,23.1,17.6,51,27.7,0.3,7,Partly cloudy,WF,2024,5,9
aus,AUS,-28.45504,114.63474,23.1,26.8,20.9,47,27.7,0.0,8,Sunny,Misc,2024,5,9
aus,PNG,-3.43799143,144.2508,25.3,25.9,24.6,91,18.4,12.67,7,Light rain shower,EQ,2024,5,9
aus,AUS,-31.48617599,119.3657489,19.8,24.5,15.4,35,32.4,0.0,7,Partly cloudy,Misc,2024,5,9
aus,AUS,-33.41,122.0,16.5,22.2,12.3,66,24.5,0.0,6,Overcast,DR,2024,5,9
aus,AUS,-35.931,140.2383909,15.7,22.2,10.3,48,11.2,0.0,7,Partly cloudy,DR,2024,5,9
aus,AUS,-32.20285009,121.7872017,16.9,22.7,11.6,55,27.7,0.0,6,Overcast,WF,2024,4,9
aus,AUS,-20.75206,117.03569,24.7,28.9,19.3,52,55.4,9.45,7,Light drizzle,Misc,2024,4,9
aus,AUS,-18.257209,127.798069,25.9,30.5,21.2,26,33.5,0.0,9,Sunny,WF,2024,4,9
aus,AUS,-33.318735,117.35104,14.8,20.7,10.6,64,23.0,0.0,7,Partly cloudy,Misc,2024,4,9
aus,AUS,-33.98413663,115.0554799,16.5,19.8,14.2,60,26.3,0.03,5,Patchy rain possible,Misc,2024,3,9
aus,AUS,-33.75133,121.9415,18.4,20.3,16.9,61,29.5,0.22,6,Cloudy,Misc,2024,3,9
aus,AUS,-34.98939462,117.9015036,15.9,18.1,12.8,59,22.0,0.09,5,Patchy rain possible,Misc,2024,3,9
aus,AUS,-33.70973503,115.0318096,16.5,19.8,14.2,60,26.3,0.03,5,Patchy rain possible,Misc,2024,3,9
aus,AUS,-18.734442,121.859818,29.4,30.0,28.7,77,16.9,4.87,8,Patchy rain possible,Misc,2024,3,9
aus,AUS,-26.61945602,120.4450158,34.0,41.0,26.9,15,40.0,0.0,13,Sunny,WF,2024,2,9
aus,NZL,-40.77179143,174.6281,17.3,19.8,15.0,73,17.6,0.3,7,Cloudy,EQ,2024,2,9
aus,AUS,-17.11050259,125.5211799,33.7,39.8,28.7,38,24.1,0.47,11,Patchy rain possible,WF,2024,2,9
aus,AUS,-20.082384,127.882616,30.9,36.5,26.7,41,32.0,0.0,11,Cloudy,Misc,2024,2,9
aus,AUS,-15.72916,128.71058,29.6,33.8,26.6,63,29.9,0.08,10,Patchy rain possible,Misc,2024,2,9
aus,AUS,-33.96748,118.48525,28.8,38.5,19.1,26,29.5,0.0,12,Sunny,Misc,2024,2,9
