,event_type,event_name,date,lat,lng,continent,country_code,created_time,date,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,cloud_cover,uv_index,condition,visibility
765,FL,Flood in Indonesia,2024-08-28,-1.15452165,131.5338103,asia,IDN,29-08-2024 14:36,2024-08-28,-1.15452165,131.5338103,26.3,27.7,25.1,83,10.8,7.49,Null,7.0,Patchy rain possible,Null
766,FL,Flood in India,2024-08-28,22.4157335,71.99098868,asia,IND,29-08-2024 14:36,2024-08-28,22.4157335,71.99098868,26.3,28.8,24.3,83,38.2,1.46,Null,6.0,Light rain shower,Null
767,TC,Typhoon Shanshan Pummels Japan,2024-08-28,32.6683834,130.830656,asia,JPN,05-09-2024 14:35,2024-08-28,32.6683834,130.830656,26.5,28.4,24.8,76,14.4,4.39,Null,6.0,Light rain shower,Null
768,SW,Thunderstorm with Lightning at Kolkata,2024-08-27,22.332123,86.99685155,asia,IND,27-08-2024 14:35,2024-08-27,22.332123,86.99685155,27.4,30.2,25.5,85,12.6,21.52,Null,7.0,Moderate or heavy rain shower,Null
769,SW,"Heavy Rain, Strong winds, and Thundershowers at Jaipur",2024-08-27,29.555884,73.74408475,asia,IND,27-08-2024 14:35,2024-08-27,29.555884,73.74408475,32.1,35.7,29.7,57,29.9,3.12,Null,8.0,Light rain shower,Null
770,SW,Thunderstorm with Lightning at Patna,2024-08-27,25.784961,85.92154259,asia,IND,27-08-2024 14:35,2024-08-27,25.784961,85.92154259,27.2,28.9,26.0,82,31.7,2.2,Null,6.0,Light rain shower,Null
771,SW,Thunderstorm with Lightning at Lucknow,2024-08-27,27.2534005,80.5031169,asia,IND,27-08-2024 14:35,2024-08-27,27.2534005,80.5031169,28.6,32.5,25.9,78,23.4,12.44,Null,7.0,Light rain shower,Null
772,SW,Thunderstorm with Lightning at Lucknow,2024-08-27,28.305318,80.82986679,asia,IND,27-08-2024 14:35,2024-08-27,28.305318,80.82986679,28.4,31.8,25.8,79,24.5,6.98,Null,7.0,Patchy rain possible,Null
773,SW,Heavy Rain at Jaipur,2024-08-27,25.8472885,72.20089947,asia,IND,28-08-2024 02:35,2024-08-27,25.8472885,72.20089947,26.0,26.9,24.6,80,35.3,4.3,Null,6.0,Light rain,Null
774,EQ,Earthquake in Indonesia,2024-08-27,-7.8139681,131.1205533,asia,IDN,27-08-2024 14:35,2024-08-27,-7.8139681,131.1205533,25.8,27.1,25.1,76,26.6,0.0,Null,8.0,Partly cloudy,Null
775,FL,Flood in Japan,2024-08-27,39.3753435,141.4791652,asia,JPN,28-08-2024 14:34,2024-08-27,39.3753435,141.4791652,23.1,26.7,19.6,91,20.5,7.17,Null,6.0,Light rain shower,Null
776,SW,Thunder shower at Kolkata,2024-08-27,21.754642,88.95686418,asia,IND,27-08-2024 02:35,2024-08-27,21.754642,88.95686418,27.2,28.9,25.6,87,15.1,10.07,Null,6.0,Light rain shower,Null
777,FL,Flood in Bangladesh,2024-08-27,23.35880677,91.51242064,asia,IND,05-09-2024 14:35,2024-08-27,23.35880677,91.51242064,26.7,30.3,23.7,87,16.6,5.81,Null,7.0,Patchy light rain with thunder,Null
778,FL,Flood at CWC,2024-08-26,19.885781,74.49,asia,IND,27-08-2024 02:35,2024-08-26,19.885781,74.49,23.4,26.0,21.5,81,33.5,1.4,Null,6.0,Light rain shower,Null
779,SW,Heavy Rain at Jaipur,2024-08-26,27.017912,75.49168155,asia,IND,26-08-2024 14:35,2024-08-26,27.017912,75.49168155,26.8,30.3,23.9,79,28.4,3.36,Null,7.0,Light rain shower,Null
780,SW,Thunderstorm with Lightning at Jaipur,2024-08-26,27.079455,72.58274925,asia,IND,26-08-2024 14:35,2024-08-26,27.079455,72.58274925,32.5,35.6,29.7,55,31.7,1.85,Null,8.0,Patchy light drizzle,Null
781,EQ,"M 5.5 - 98 km S of Bambanglipuro, Indonesia",2024-08-26,-8.78999143,110.276,asia,IDN,05-09-2024 14:35,2024-08-26,-8.78999143,110.276,25.3,30.0,21.9,80,26.6,0.38,Null,7.0,Patchy rain possible,Null
782,EQ,Earthquake in Indonesia,2024-08-26,-7.673048434,108.6097237,asia,IDN,27-08-2024 14:35,2024-08-26,-7.673048434,108.6097237,24.5,30.0,21.5,82,15.5,1.12,Null,8.0,Light rain shower,Null
783,ET,Extremely Heavy Rain at Ahmedabad,2024-08-26,21.1068075,72.6711135,asia,IND,27-08-2024 02:35,2024-08-26,21.1068075,72.6711135,25.3,26.1,24.9,90,32.8,33.61,Null,6.0,Moderate or heavy rain shower,Null
784,SW,Very Heavy Rain at Ahmedabad,2024-08-26,23.2820205,72.65337945,asia,IND,27-08-2024 02:35,2024-08-26,23.2820205,72.65337945,25.1,26.5,23.8,94,32.8,39.23,Null,6.0,Light rain shower,Null
785,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-26,25.8472885,72.20089947,asia,IND,27-08-2024 02:35,2024-08-26,25.8472885,72.20089947,30.1,33.2,27.1,67,26.6,6.22,Null,7.0,Light rain shower,Null
786,EQ,"M 4.5 - 134 km ESE of Ust’-Kamchatsk Staryy, Russia",2024-08-26,55.72770857,164.3944,asia,RUS,05-09-2024 14:35,2024-08-26,55.72770857,164.3944,13.2,16.6,10.4,72,50.4,1.8,Null,4.0,Overcast,Null
787,ET,Extremely Heavy Rain at Ahmedabad,2024-08-28,22.2839475,69.32602527,asia,IND,29-08-2024 02:35,2024-08-28,22.2839475,69.32602527,26.6,27.4,25.6,92,56.5,184.5,Null,6.0,Moderate or heavy rain with thunder,Null
788,SW,Very Heavy Rain at Kolkata,2024-08-28,8.244445,93.23535723,asia,IND,29-08-2024 02:35,2024-08-28,8.244445,93.23535723,27.2,27.7,26.5,80,36.4,24.46,Null,6.0,Moderate or heavy rain shower,Null
789,FL,Flood at CWC,2024-08-28,25.265781,87.02,asia,IND,29-08-2024 02:35,2024-08-28,25.265781,87.02,30.1,34.4,25.8,69,11.2,0.1,Null,7.0,Patchy rain possible,Null
790,EQ,"M 4.8 - Izu Islands, Japan region",2024-08-28,30.71030857,142.1481,asia,JPN,05-09-2024 14:35,2024-08-28,30.71030857,142.1481,27.2,27.9,26.7,79,27.4,0.24,Null,6.0,Cloudy,Null
791,EQ,"M 4.6 - Nicobar Islands, India region",2024-08-28,8.57460857,93.8481,asia,IND,05-09-2024 14:35,2024-08-28,8.57460857,93.8481,27.2,27.7,26.5,80,36.4,24.46,Null,6.0,Moderate or heavy rain shower,Null
792,FL,Flood in Indonesia,2024-08-28,-1.15452165,131.5338103,asia,IDN,29-08-2024 14:36,2024-08-28,-1.15452165,131.5338103,26.3,27.7,25.1,83,10.8,7.49,Null,7.0,Patchy rain possible,Null
793,FL,Flood in India,2024-08-28,22.4157335,71.99098868,asia,IND,29-08-2024 14:36,2024-08-28,22.4157335,71.99098868,26.3,28.8,24.3,83,38.2,1.46,Null,6.0,Light rain shower,Null
794,TC,Typhoon Shanshan Pummels Japan,2024-08-28,32.6683834,130.830656,asia,JPN,05-09-2024 14:35,2024-08-28,32.6683834,130.830656,26.5,28.4,24.8,76,14.4,4.39,Null,6.0,Light rain shower,Null
795,SW,Typhoon Shanshan,2024-08-28,29.34900857,130.1,asia,JPN,05-09-2024 14:35,2024-08-28,29.34900857,130.1,27.6,28.5,26.6,89,131.4,173.96,Null,6.0,Moderate or heavy rain with thunder,Null
796,SW,Thunderstorm with Lightning at Kolkata,2024-08-27,22.332123,86.99685155,asia,IND,27-08-2024 14:35,2024-08-27,22.332123,86.99685155,27.4,30.2,25.5,85,12.6,21.52,Null,7.0,Moderate or heavy rain shower,Null
797,SW,"Heavy Rain, Strong winds, and Thundershowers at Jaipur",2024-08-27,29.555884,73.74408475,asia,IND,27-08-2024 14:35,2024-08-27,29.555884,73.74408475,32.1,35.7,29.7,57,29.9,3.12,Null,8.0,Light rain shower,Null
798,SW,Thunderstorm with Lightning at Patna,2024-08-27,25.784961,85.92154259,asia,IND,27-08-2024 14:35,2024-08-27,25.784961,85.92154259,27.2,28.9,26.0,82,31.7,2.2,Null,6.0,Light rain shower,Null
799,SW,Thunderstorm with Lightning at Lucknow,2024-08-27,27.2534005,80.5031169,asia,IND,27-08-2024 14:35,2024-08-27,27.2534005,80.5031169,28.6,32.5,25.9,78,23.4,12.44,Null,7.0,Light rain shower,Null
800,TC,Tropical Cyclone SHANSHAN-24,2024-08-27,35.7,137.9,asia,JPN,27-08-2024 14:35,2024-08-27,35.7,137.9,21.5,27.2,18.3,90,10.4,4.57,Null,6.0,Light rain shower,Null
801,SW,Thunderstorm with Lightning at Lucknow,2024-08-27,28.305318,80.82986679,asia,IND,27-08-2024 14:35,2024-08-27,28.305318,80.82986679,28.4,31.8,25.8,79,24.5,6.98,Null,7.0,Patchy rain possible,Null
802,SW,Heavy Rain at Jaipur,2024-08-27,25.8472885,72.20089947,asia,IND,28-08-2024 02:35,2024-08-27,25.8472885,72.20089947,26.0,26.9,24.6,80,35.3,4.3,Null,6.0,Light rain,Null
803,EQ,Earthquake in Indonesia,2024-08-27,-7.8139681,131.1205533,asia,IDN,27-08-2024 14:35,2024-08-27,-7.8139681,131.1205533,25.8,27.1,25.1,76,26.6,0.0,Null,8.0,Partly cloudy,Null
804,FL,Flood in Japan,2024-08-27,39.3753435,141.4791652,asia,JPN,28-08-2024 14:34,2024-08-27,39.3753435,141.4791652,23.1,26.7,19.6,91,20.5,7.17,Null,6.0,Light rain shower,Null
805,SW,Thunder shower at Kolkata,2024-08-27,21.754642,88.95686418,asia,IND,27-08-2024 02:35,2024-08-27,21.754642,88.95686418,27.2,28.9,25.6,87,15.1,10.07,Null,6.0,Light rain shower,Null
806,FL,Flood in Bangladesh,2024-08-27,23.35880677,91.51242064,asia,IND,05-09-2024 14:35,2024-08-27,23.35880677,91.51242064,26.7,30.3,23.7,87,16.6,5.81,Null,7.0,Patchy light rain with thunder,Null
807,FL,Flood at CWC,2024-08-26,19.885781,74.49,asia,IND,27-08-2024 02:35,2024-08-26,19.885781,74.49,23.4,26.0,21.5,81,33.5,1.4,Null,6.0,Light rain shower,Null
808,SW,Heavy Rain at Jaipur,2024-08-26,27.017912,75.49168155,asia,IND,26-08-2024 14:35,2024-08-26,27.017912,75.49168155,26.8,30.3,23.9,79,28.4,3.36,Null,7.0,Light rain shower,Null
809,SW,Thunderstorm with Lightning at Jaipur,2024-08-26,27.079455,72.58274925,asia,IND,26-08-2024 14:35,2024-08-26,27.079455,72.58274925,32.5,35.6,29.7,55,31.7,1.85,Null,8.0,Patchy light drizzle,Null
810,EQ,"M 5.5 - 98 km S of Bambanglipuro, Indonesia",2024-08-26,-8.78999143,110.276,asia,IDN,05-09-2024 14:35,2024-08-26,-8.78999143,110.276,25.3,30.0,21.9,80,26.6,0.38,Null,7.0,Patchy rain possible,Null
811,EQ,Earthquake in Indonesia,2024-08-26,-7.673048434,108.6097237,asia,IDN,27-08-2024 14:35,2024-08-26,-7.673048434,108.6097237,24.5,30.0,21.5,82,15.5,1.12,Null,8.0,Light rain shower,Null
812,ET,Extremely Heavy Rain at Ahmedabad,2024-08-26,21.1068075,72.6711135,asia,IND,27-08-2024 02:35,2024-08-26,21.1068075,72.6711135,25.3,26.1,24.9,90,32.8,33.61,Null,6.0,Moderate or heavy rain shower,Null
813,SW,Very Heavy Rain at Ahmedabad,2024-08-26,23.2820205,72.65337945,asia,IND,27-08-2024 02:35,2024-08-26,23.2820205,72.65337945,25.1,26.5,23.8,94,32.8,39.23,Null,6.0,Light rain shower,Null
814,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-26,25.8472885,72.20089947,asia,IND,27-08-2024 02:35,2024-08-26,25.8472885,72.20089947,30.1,33.2,27.1,67,26.6,6.22,Null,7.0,Light rain shower,Null
815,EQ,"M 4.5 - 134 km ESE of Ust’-Kamchatsk Staryy, Russia",2024-08-26,55.72770857,164.3944,asia,RUS,05-09-2024 14:35,2024-08-26,55.72770857,164.3944,13.2,16.6,10.4,72,50.4,1.8,Null,4.0,Overcast,Null
816,SW,Thunderstorm with Lightning at Guwahati,2024-08-26,26.785842,93.31082005,asia,IND,26-08-2024 02:35,2024-08-26,26.785842,93.31082005,25.4,29.5,20.4,84,7.9,10.49,Null,6.0,Patchy light rain with thunder,Null
817,FL,Flood in Nepal,2024-08-26,28.32642895,82.6448791,asia,NPL,27-08-2024 14:35,2024-08-26,28.32642895,82.6448791,23.5,27.2,20.4,88,5.4,12.06,Null,6.0,Light rain shower,Null
818,FL,Flood in Philippines,2024-08-26,6.92070855,124.4468755,asia,PHL,27-08-2024 14:35,2024-08-26,6.92070855,124.4468755,26.2,31.9,22.6,86,6.5,11.35,Null,7.0,Light rain shower,Null
819,FL,Flood in Türkiye,2024-08-26,38.79900775,37.15720686,asia,TUR,27-08-2024 14:35,2024-08-26,38.79900775,37.15720686,24.8,30.7,19.0,42,11.9,0.0,Null,8.0,Sunny,Null
820,Misc,"Heavy Rain, Thundershowers at Jaipur",2024-08-25,27.1278235,74.76540922,asia,IND,26-08-2024 02:35,2024-08-25,27.1278235,74.76540922,28.5,32.6,25.6,72,19.4,13.31,Null,7.0,Light rain shower,Null
821,Misc,"Heavy Rain, Thundershowers at Jaipur",2024-08-25,24.820006,72.83371725,asia,IND,25-08-2024 14:34,2024-08-25,24.820006,72.83371725,24.8,27.9,22.7,90,11.5,13.44,Null,6.0,Light rain shower,Null
822,ET,Extremely Heavy Rain at Mumbai,2024-08-25,18.6438765,73.92280963,asia,IND,26-08-2024 02:35,2024-08-25,18.6438765,73.92280963,21.3,21.8,20.8,92,23.4,7.59,Null,5.0,Light rain shower,Null
823,ET,Extremely Heavy Rain at Mumbai,2024-08-25,18.1702495,73.85640333,asia,IND,26-08-2024 02:35,2024-08-25,18.1702495,73.85640333,21.9,22.3,21.6,91,21.6,6.3,Null,5.0,Light rain shower,Null
824,ET,Extremely Heavy Rain at Mumbai,2024-08-25,19.320447,72.79419877,asia,IND,26-08-2024 02:35,2024-08-25,19.320447,72.79419877,26.1,26.5,25.4,85,31.0,32.21,Null,6.0,Light rain shower,Null
825,EQ,"M 4.7 - 206 km SE of Port Blair, India",2024-08-25,10.17260857,93.8136,asia,IND,05-09-2024 14:35,2024-08-25,10.17260857,93.8136,27.8,28.5,26.9,73,16.2,6.47,Null,6.0,Light rain shower,Null
826,ET,Extremely Heavy Rain at Bhopal,2024-08-25,22.887038,74.72696459,asia,IND,26-08-2024 02:35,2024-08-25,22.887038,74.72696459,24.4,27.7,23.0,94,28.8,113.77,Null,6.0,Light rain shower,Null
827,FL,Flood in Thailand,2024-08-25,7.848625128,98.2981141,asia,THA,26-08-2024 14:35,2024-08-25,7.848625128,98.2981141,26.5,27.8,25.5,80,21.6,6.95,Null,6.0,Light rain shower,Null
828,FL,Flood in Oman,2024-08-25,23.08136243,57.5064808,asia,OMN,26-08-2024 14:35,2024-08-25,23.08136243,57.5064808,30.2,34.1,26.5,44,9.0,0.0,Null,8.0,Sunny,Null
829,WF,Wildfire in Russian Federation 1021760,2024-08-24,45.76900848,37.94994129,asia,RUS,05-09-2024 14:35,2024-08-24,45.76900848,37.94994129,27.3,32.7,23.0,55,22.3,0.53,Null,7.0,Moderate rain at times,Null
830,EQ,"M 5.0 - 81 km SSW of Bengkulu, Indonesia",2024-08-24,-4.45709143,102.0604,asia,IDN,05-09-2024 14:35,2024-08-24,-4.45709143,102.0604,25.5,29.3,23.7,85,20.5,11.09,Null,7.0,Light rain shower,Null
831,SW,Very Heavy Rain at Bhopal,2024-08-24,21.882186,77.87131887,asia,IND,24-08-2024 14:35,2024-08-24,21.882186,77.87131887,23.8,25.8,22.7,93,13.7,13.31,Null,6.0,Light rain shower,Null
832,SW,Very Heavy Rain at Jaipur,2024-08-24,24.1951595,73.99159157,asia,IND,25-08-2024 02:35,2024-08-24,24.1951595,73.99159157,26.4,29.1,24.4,79,7.6,16.29,Null,6.0,Light rain shower,Null
833,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-24,25.18861,75.99733584,asia,IND,25-08-2024 02:35,2024-08-24,25.18861,75.99733584,27.9,31.8,25.5,81,15.8,18.37,Null,7.0,Light rain shower,Null
834,Misc,"Thundershowers, Very Heavy Rain at Jaipur",2024-08-24,24.0250705,74.63268282,asia,IND,25-08-2024 02:35,2024-08-24,24.0250705,74.63268282,25.4,28.0,23.3,89,16.2,35.62,Null,6.0,Moderate or heavy rain shower,Null
835,Misc,"Thunderstorm, Lightning, and Dust Raising winds at Hyderabad",2024-08-24,19.5457045,78.60867675,asia,IND,25-08-2024 02:35,2024-08-24,19.5457045,78.60867675,25.8,28.5,23.9,87,23.4,15.76,Null,6.0,Light rain shower,Null
836,EQ,"M 4.6 - 48 km SSE of Muroto-misakicho, Japan",2024-08-24,32.92670857,134.3369,asia,JPN,05-09-2024 14:35,2024-08-24,32.92670857,134.3369,29.0,30.0,27.9,77,14.8,0.76,Null,7.0,Patchy rain possible,Null
837,TC,Tropical Cyclone SHANSHAN-24,2024-08-25,28.4,132.6,asia,JPN,25-08-2024 14:34,2024-08-25,28.4,132.6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
838,SW,Typhoon Shanshan,2024-08-25,26.64900857,136.6,asia,JPN,05-09-2024 14:35,2024-08-25,26.64900857,136.6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
839,Misc,"Heavy Rain, Thundershowers at Jaipur",2024-08-25,24.820006,72.83371725,asia,IND,25-08-2024 14:34,2024-08-25,24.820006,72.83371725,24.8,27.9,22.7,90,11.5,13.44,Null,6.0,Light rain shower,Null
840,ET,Extremely Heavy Rain at Mumbai,2024-08-25,18.6438765,73.92280963,asia,IND,26-08-2024 02:35,2024-08-25,18.6438765,73.92280963,21.3,21.8,20.8,92,23.4,7.59,Null,5.0,Light rain shower,Null
841,ET,Extremely Heavy Rain at Mumbai,2024-08-25,18.1702495,73.85640333,asia,IND,26-08-2024 02:35,2024-08-25,18.1702495,73.85640333,21.9,22.3,21.6,91,21.6,6.3,Null,5.0,Light rain shower,Null
842,ET,Extremely Heavy Rain at Mumbai,2024-08-25,19.320447,72.79419877,asia,IND,26-08-2024 02:35,2024-08-25,19.320447,72.79419877,26.1,26.5,25.4,85,31.0,32.21,Null,6.0,Light rain shower,Null
843,EQ,"M 4.7 - 206 km SE of Port Blair, India",2024-08-25,10.17260857,93.8136,asia,IND,05-09-2024 14:35,2024-08-25,10.17260857,93.8136,27.8,28.5,26.9,73,16.2,6.47,Null,6.0,Light rain shower,Null
844,ET,Extremely Heavy Rain at Bhopal,2024-08-25,22.887038,74.72696459,asia,IND,26-08-2024 02:35,2024-08-25,22.887038,74.72696459,24.4,27.7,23.0,94,28.8,113.77,Null,6.0,Light rain shower,Null
845,FL,Flood in Indonesia,2024-08-25,-0.23840385,119.9599381,asia,IDN,26-08-2024 02:35,2024-08-25,-0.23840385,119.9599381,25.3,30.2,22.4,87,5.8,8.8,Null,8.0,Light rain shower,Null
846,FL,Flood in Thailand,2024-08-25,7.848625128,98.2981141,asia,THA,26-08-2024 14:35,2024-08-25,7.848625128,98.2981141,26.5,27.8,25.5,80,21.6,6.95,Null,6.0,Light rain shower,Null
847,FL,Flood in Oman,2024-08-25,23.08136243,57.5064808,asia,OMN,26-08-2024 14:35,2024-08-25,23.08136243,57.5064808,30.2,34.1,26.5,44,9.0,0.0,Null,8.0,Sunny,Null
848,WF,Wildfire in Russian Federation 1021760,2024-08-24,45.76900848,37.94994129,asia,RUS,05-09-2024 14:35,2024-08-24,45.76900848,37.94994129,27.3,32.7,23.0,55,22.3,0.53,Null,7.0,Moderate rain at times,Null
849,EQ,"M 5.0 - 81 km SSW of Bengkulu, Indonesia",2024-08-24,-4.45709143,102.0604,asia,IDN,05-09-2024 14:35,2024-08-24,-4.45709143,102.0604,25.5,29.3,23.7,85,20.5,11.09,Null,7.0,Light rain shower,Null
850,SW,Very Heavy Rain at Bhopal,2024-08-24,21.882186,77.87131887,asia,IND,24-08-2024 14:35,2024-08-24,21.882186,77.87131887,23.8,25.8,22.7,93,13.7,13.31,Null,6.0,Light rain shower,Null
851,SW,Very Heavy Rain at Jaipur,2024-08-24,24.1951595,73.99159157,asia,IND,25-08-2024 02:35,2024-08-24,24.1951595,73.99159157,26.4,29.1,24.4,79,7.6,16.29,Null,6.0,Light rain shower,Null
852,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-24,25.18861,75.99733584,asia,IND,25-08-2024 02:35,2024-08-24,25.18861,75.99733584,27.9,31.8,25.5,81,15.8,18.37,Null,7.0,Light rain shower,Null
853,Misc,"Thundershowers, Very Heavy Rain at Jaipur",2024-08-24,24.0250705,74.63268282,asia,IND,25-08-2024 02:35,2024-08-24,24.0250705,74.63268282,25.4,28.0,23.3,89,16.2,35.62,Null,6.0,Moderate or heavy rain shower,Null
854,Misc,"Thunderstorm, Lightning, and Dust Raising winds at Hyderabad",2024-08-24,19.5457045,78.60867675,asia,IND,25-08-2024 02:35,2024-08-24,19.5457045,78.60867675,25.8,28.5,23.9,87,23.4,15.76,Null,6.0,Light rain shower,Null
855,EQ,"M 4.6 - 48 km SSE of Muroto-misakicho, Japan",2024-08-24,32.92670857,134.3369,asia,JPN,05-09-2024 14:35,2024-08-24,32.92670857,134.3369,29.0,30.0,27.9,77,14.8,0.76,Null,7.0,Patchy rain possible,Null
856,SW,Moderate Rain at Chandigarh,2024-08-23,30.79223,75.82378547,asia,IND,24-08-2024 02:35,2024-08-23,30.79223,75.82378547,29.4,34.4,25.0,75,11.2,4.07,Null,7.0,Thundery outbreaks possible,Null
857,SW,Lightning at SDMA,2024-08-23,16.8120395,81.68181651,asia,IND,24-08-2024 14:35,2024-08-23,16.8120395,81.68181651,27.4,31.8,24.6,83,11.2,2.06,Null,7.0,Light rain shower,Null
858,EQ,"M 4.6 - 29 km S of Aydarken, Kyrgyzstan",2024-08-23,39.72990857,71.3127,asia,KGZ,05-09-2024 14:35,2024-08-23,39.72990857,71.3127,26.9,33.7,20.8,22,28.1,0.0,Null,8.0,Sunny,Null
859,SW,Thunderstorm with Lightning at Lucknow,2024-08-23,27.880791,78.21031649,asia,IND,23-08-2024 14:34,2024-08-23,27.880791,78.21031649,30.5,35.5,25.8,69,10.1,9.22,Null,8.0,Patchy light drizzle,Null
860,SW,Thunderstorm with Lightning at Lucknow,2024-08-23,26.9714955,79.77749112,asia,IND,23-08-2024 14:34,2024-08-23,26.9714955,79.77749112,30.4,34.7,28.1,71,14.8,7.64,Null,7.0,Light rain shower,Null
861,EQ,"M 4.7 - 100 km E of Masamba, Indonesia",2024-08-23,-2.42319143,121.2237,asia,IDN,05-09-2024 14:35,2024-08-23,-2.42319143,121.2237,21.9,27.4,16.2,91,5.0,5.02,Null,7.0,Light rain shower,Null
862,EQ,"M 4.9 - 35 km N of Tambolaka, Indonesia",2024-08-23,-9.06369143,119.2943,asia,IDN,05-09-2024 14:35,2024-08-23,-9.06369143,119.2943,25.8,33.3,21.6,75,8.3,0.29,Null,8.0,Patchy rain possible,Null
863,FL,Flood at CWC,2024-08-22,26.165781,92.36,asia,IND,23-08-2024 14:34,2024-08-22,26.165781,92.36,27.8,32.8,23.8,82,8.3,19.21,Null,7.0,Patchy light rain with thunder,Null
864,SW,Thunderstorm with Lightning at SDMA,2024-08-22,26.937222,84.64335418,asia,IND,23-08-2024 02:34,2024-08-22,26.937222,84.64335418,30.0,34.0,26.6,70,9.7,5.71,Null,7.0,Light drizzle,Null
865,SW,Heavy Rain at SDMA,2024-08-22,23.5396435,93.15272453,asia,IND,24-08-2024 02:35,2024-08-22,23.5396435,93.15272453,24.3,31.5,19.5,92,6.5,5.45,Null,7.0,Light rain shower,Null
866,FL,Flood in Malaysia,2024-08-22,5.7011227,100.5018582,asia,MYS,23-08-2024 14:34,2024-08-22,5.7011227,100.5018582,26.0,30.8,22.4,80,8.6,0.09,Null,8.0,Partly cloudy,Null
867,FL,"Flood in North Korea, South Korea",2024-08-22,37.35170595,126.2421162,asia,KOR,23-08-2024 14:34,2024-08-22,37.35170595,126.2421162,27.1,29.2,26.2,89,34.6,18.62,Null,6.0,Light rain shower,Null
868,EQ,"M 4.5 - 124 km SSE of Kyzyl-Suu, Kyrgyzstan",2024-08-21,41.41100857,78.7243,asia,CHN,05-09-2024 14:35,2024-08-21,41.41100857,78.7243,7.6,10.9,5.2,63,14.4,3.01,Null,3.0,Patchy light rain with thunder,Null
869,EQ,"M 4.5 - 98 km ESE of Ozernovskiy, Russia",2024-08-21,51.34530857,157.8763,asia,RUS,05-09-2024 14:35,2024-08-21,51.34530857,157.8763,12.9,17.0,10.3,74,24.5,0.0,Null,5.0,Partly cloudy,Null
870,SW,Thunderstorm with Lightning at Lucknow,2024-08-21,26.5816185,83.13975171,asia,IND,22-08-2024 09:21,2024-08-21,26.5816185,83.13975171,27.0,29.7,24.6,84,16.6,4.9,Null,6.0,Light rain shower,Null
871,SW,Heavy Rain at Bhopal,2024-08-21,23.650764,81.43079343,asia,IND,22-08-2024 09:21,2024-08-21,23.650764,81.43079343,26.4,31.7,23.7,83,8.3,14.7,Null,7.0,Moderate or heavy rain shower,Null
872,EQ,M 4.6 - Celebes Sea,2024-08-21,3.39700857,122.6193,asia,IDN,05-09-2024 14:35,2024-08-21,3.39700857,122.6193,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
873,Misc,"Heavy Rain, Thundershowers at Jaipur",2024-08-21,26.4515815,77.00964859,asia,IND,22-08-2024 09:21,2024-08-21,26.4515815,77.00964859,28.8,32.8,26.5,75,18.7,10.58,Null,7.0,Light rain shower,Null
874,EQ,"M 4.8 - 145 km S of Praya, Indonesia",2024-08-21,-9.96459143,116.4434,asia,IDN,05-09-2024 14:35,2024-08-21,-9.96459143,116.4434,25.1,30.0,22.0,76,19.8,0.09,Null,8.0,Patchy rain possible,Null
875,EQ,"M 4.3 - 66 km SW of Tanjung Selor, Indonesia",2024-08-21,2.40910857,116.9984,asia,IDN,05-09-2024 14:35,2024-08-21,2.40910857,116.9984,27.4,29.0,25.7,78,13.0,8.47,Null,6.0,Light rain shower,Null
876,TC,Tropical Cyclone JONGDARI-24,2024-08-20,25.10073602,125.9,asia,JPN,22-08-2024 09:21,2024-08-20,25.10073602,125.9,28.9,29.4,28.1,77,49.0,3.79,Null,6.0,Patchy rain possible,Null
877,SW,Tropical Storm Jongdari,2024-08-20,36.14900857,125.5,asia,KOR,26-08-2024 02:35,2024-08-20,36.14900857,125.5,27.8,30.4,25.4,81,10.1,8.75,Null,7.0,Light rain shower,Null
878,EQ,"M 4.7 - 19 km ESE of Simao, China",2024-08-20,22.78020857,101.1561,asia,CHN,05-09-2024 14:35,2024-08-20,22.78020857,101.1561,20.7,25.3,17.3,94,4.3,17.43,Null,6.0,Patchy light rain with thunder,Null
879,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-20,27.417874,76.6097889,asia,IND,22-08-2024 09:21,2024-08-20,27.417874,76.6097889,30.2,34.2,26.5,63,14.4,0.01,Null,7.0,Patchy rain possible,Null
880,EQ,"M 4.3 - 20 km W of Oketo, Japan",2024-08-20,43.70920857,143.3349,asia,JPN,05-09-2024 14:35,2024-08-20,43.70920857,143.3349,16.1,22.4,12.3,80,10.4,4.07,Null,6.0,Partly cloudy,Null
881,ET,Extremely Heavy Rain at Shillong,2024-08-20,25.4059285,91.83640551,asia,IND,22-08-2024 09:21,2024-08-20,25.4059285,91.83640551,19.2,20.7,17.9,99,6.8,122.22,Null,5.0,Heavy rain,Null
882,FL,Flood in China,2024-08-20,40.9324168,122.2407479,asia,CHN,22-08-2024 09:21,2024-08-20,40.9324168,122.2407479,23.4,25.6,21.4,95,16.9,9.49,Null,6.0,Light rain shower,Null
