date,event_name,lat,lng,continent,country_code,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
01-09-2024,"RECORD Wildfire, Riverside, California",33.87222957,-116.974801,nar,USA,25.8,33,20.3,33,22,0,8,Sunny,WF
01-09-2024,"Silver Spoon Wildfire, Campbell, Wyoming",44.98517557,-105.76688,nar,USA,24.2,32.1,17.1,26,35.6,0,8,Sunny,WF
01-09-2024,"M 2.9 - 7 km ENE of Capulin, New Mexico",36.31500857,-106.7328,nar,USA,15.3,23.3,6.2,45,14.4,0.01,6,Partly cloudy,EQ
01-09-2024,"M 3.8 - 5 km SE of Pierreville, Canada",46.09280857,-72.7553,nar,CAN,17.6,23,10.9,88,28.8,6.99,5,Moderate or heavy rain shower,EQ
01-09-2024,"M 3.5 - 32 km NE of Seeley Lake, Montana",47.39690857,-113.1417,nar,USA,17.8,31.4,6.8,34,11.9,0,7,Cloudy,EQ
01-09-2024,Tropical Storm Hone,23.44900857,-176.5,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,SW
31-08-2024,"M 3.2 - 63 km ESE of Denali Park, Alaska",63.60750857,-147.6917,nar,USA,4.7,9.5,-1.5,79,9.7,1.02,2,Patchy rain possible,EQ
31-08-2024,"Black Mesa 2 Wildfire, Yavapai, Arizona",34.19365857,-112.1289,nar,USA,23.9,29.5,21,39,23,1.32,6,Patchy light rain,WF
31-08-2024,"M 2.7 - 26 km WSW of Lander, Wyoming",42.78250857,-109.024,nar,USA,22.7,30.3,15.8,16,15.5,0,8,Sunny,EQ
31-08-2024,"One Way Wildfire, Mohave, Arizona",36.64064157,-113.658033,nar,USA,29.3,38,21.6,21,11.9,0.37,9,Partly cloudy,WF
30-09-2024,Thunderstorm at Mumbai,18.9921165,75.91043647,asia,IND,27.3,31.6,23.6,71,14.4,1.76,7,Thundery outbreaks possible,SW
30-09-2024,Thunderstorm with Lightning at Guwahati,25.398842,93.08129193,asia,IND,25.5,29.5,22.5,94,4,18.3,6,Patchy light rain with thunder,SW
30-09-2024,Thunder shower at Goa,15.353428,74.19263773,asia,IND,27.3,30.8,24.6,86,17.6,0.39,7,Patchy light rain with thunder,SW
30-09-2024,Thunderstorm with Lightning at Kolkata,24.06263,87.69726716,asia,IND,29.3,33,26.4,78,10.1,10.39,7,Light rain shower,SW
30-09-2024,Tropical Cyclone JEBI-24,22.5,141.6,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,TC
30-09-2024,Tropical Cyclone KRATHON-24,28.50073602,123.2,asia,CHN,26.5,27.1,26,86,18.7,12.38,6,Patchy rain possible,TC
30-09-2024,Earthquake in Russian Federation,54.51759137,157.449123,asia,RUS,3.9,6.7,-0.3,76,34.9,9.73,2,Moderate rain,EQ
30-09-2024,Flood at CWC,27.189892,83.95,asia,IND,28.4,32.6,25,80,10.1,2.32,7,Patchy light rain with thunder,FL
30-09-2024,Thunderstorm with Lightning at Patna,25.495121,86.69540255,asia,IND,29.3,33.1,26.2,77,14.4,9.17,7,Moderate or heavy rain shower,SW
30-09-2024,Thunderstorm with Lightning at Ahmedabad,20.2053245,72.98589069,asia,IND,27.3,29.2,25.7,83,12.2,0.27,6,Patchy rain possible,SW
30-09-2024,Thunderstorm at Mumbai,16.4617115,74.09130321,asia,IND,24.8,29.8,20.2,82,10.1,2.38,6,Patchy light rain with thunder,SW
30-09-2024,Thunderstorm with Lightning at Hyderabad,19.1896,78.95935048,asia,IND,27.7,32.3,24.3,77,7.9,2.08,7,Patchy light rain with thunder,SW
30-09-2024,Thunderstorm with Lightning at Ahmedabad,20.719214,70.93002293,asia,IND,27.3,30.6,24.8,81,14,8.54,7,Light rain shower,SW
30-09-2024,Light Rain at Agartala,24.184673,92.0571308,asia,IND,26.7,30.7,24.2,93,8.6,16.73,7,Patchy light rain with thunder,SW
30-09-2024,"Thunderstorm, Lightning at Hyderabad",19.5457045,78.60867675,asia,IND,27.5,32.5,23.8,78,7.6,2.48,7,Patchy light rain with thunder,SW
30-09-2024,Thunderstorm with Lightning at Ahmedabad,22.7457875,72.29843046,asia,IND,29.9,34.5,25.9,65,13.3,0.67,7,Patchy rain possible,SW
30-09-2024,Thunderstorm with Lightning at Kolkata,22.3593055,87.41273105,asia,IND,29.6,33.9,26.5,77,13.7,0.84,7,Patchy rain possible,SW
30-09-2024,Thunderstorm with Lightning at Bhopal,21.6827235,76.99746336,asia,IND,27.6,32.2,24.1,79,12.2,0.18,7,Patchy rain possible,SW
30-09-2024,Heavy Rain at Ahmedabad,22.317822,73.29718611,asia,IND,29.6,33,25.8,73,8.3,0.3,7,Light rain shower,SW
30-09-2024,Flood at CWC,25.425781,87.76,asia,IND,29.2,33.3,26.1,77,11.5,13.07,7,Patchy light rain with thunder,FL
30-09-2024,Typhoon Krathon,20.54900857,121.2,asia,PHL,27.5,28.4,26.8,88,115.2,48.84,6,Moderate or heavy rain with thunder,SW
30-09-2024,Tropical Storm Jebi,27.94900857,140.6,asia,JPN,27.5,27.9,27,85,50.8,15.88,6,Light rain shower,SW
30-09-2024,Flood at CWC,25.615781,85.17,asia,IND,29.2,32.7,26.2,79,13,12.97,7,Moderate or heavy rain shower,FL
30-09-2024,Flood at CWC,25.365781,85.99,asia,IND,29.4,32.9,26.3,77,14,9.29,7,Moderate or heavy rain shower,FL
30-09-2024,Flood at CWC,25.765781,84.37,asia,IND,28.8,32.3,26.1,82,13.3,13.72,7,Moderate or heavy rain shower,FL
30-09-2024,Flood at CWC,27.385781,79.62,asia,IND,29.8,34.2,26.3,66,17.3,0.05,7,Patchy rain possible,FL
30-09-2024,Moderate Rain at Agartala,23.82628,91.96925791,asia,IND,26.7,30.7,24.2,93,8.6,16.73,7,Patchy light rain with thunder,SW
30-09-2024,Thunder shower with strong wind at Bengaluru,14.3042695,76.53278116,asia,IND,28.7,33.5,24.1,58,12.2,0.68,7,Patchy rain possible,SW
30-09-2024,"Drought in Albania, Bulgaria, Cyprus, Spain, France, Greece, Italy, The Republic of North Macedonia, Malta, Türkiye",38.565,28.92475,asia,TUR,15.1,19.7,9.7,60,22.7,2.95,4,Patchy light rain with thunder,DR
30-09-2024,"Drought in Bangladesh, India",23.5,88.5,asia,IND,29.2,31.9,26.5,79,10.4,11.69,7,Moderate or heavy rain shower,DR
29-09-2024,Thunderstorm with Lightning at Mumbai,19.918947,75.86939741,asia,IND,25.5,29.1,22.2,81,12.6,0.56,6,Patchy rain possible,SW
29-09-2024,Thunder shower with strong wind at Bengaluru,13.405601,75.64002456,asia,IND,23,27.3,19.7,81,10.1,18.5,6,Moderate or heavy rain shower,SW
29-09-2024,"Thunderstorm, Lightning, and Gusty winds at Hyderabad",18.032699,79.42838846,asia,IND,27.2,31.5,23.9,81,12.6,7.63,7,Moderate or heavy rain shower,SW
29-09-2024,Thunderstorm with Lightning at Ahmedabad,21.6006895,72.35369177,asia,IND,27.4,29.5,25.9,76,16.6,4.72,6,Patchy rain possible,SW
29-09-2024,Thunderstorm with Lightning at Ahmedabad,21.6038525,69.85348,asia,IND,28.3,30.1,26.8,78,16.6,1.25,7,Patchy rain possible,SW
29-09-2024,Thunderstorm with Lightning at Bhopal,21.882186,77.87131887,asia,IND,24.5,28,21.8,86,14.8,1.26,6,Patchy light drizzle,SW
29-09-2024,Thunderstorm with Lightning at Bhopal,24.0196975,80.88313108,asia,IND,25.6,29.4,22.7,89,19.1,2.14,6,Patchy light rain with thunder,SW
29-09-2024,Thunderstorm with Lightning at Bhopal,24.2143875,81.70109611,asia,IND,26.7,30.4,23.8,85,19.1,2.37,7,Light rain shower,SW
30-09-2024,Tropical Cyclone KRATHON-24,29.70073602,124.6,asia,CHN,26.1,26.8,25.8,85,26.3,6.5,6,Patchy rain possible,TC
30-09-2024,Tropical Cyclone JEBI-24,36,142.9,asia,JPN,23.3,23.7,22.9,69,28.1,0.19,5,Patchy rain possible,TC
30-09-2024,Tropical Storm Jebi,25.84900857,140.2,asia,JPN,27.7,28.1,26.6,80,35.6,4.81,6,Patchy rain possible,SW
29-09-2024,Typhoon Krathon,19.74900857,123.2,asia,PHL,28.3,28.9,27,83,63.7,37.38,6,Light rain shower,SW
29-09-2024,"M 5.1 - 10 km S of Poro, Philippines",10.58620857,124.3913,asia,PHL,28.6,29.8,27.5,78,21.2,0.58,6,Patchy rain possible,EQ
29-09-2024,Flood at CWC,25.265781,87.23,asia,IND,28,31.6,25.1,84,11.2,6.32,7,Light rain shower,FL
29-09-2024,Earthquake in ,79.9706635,138.086133,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
29-09-2024,"M 4.5 - 17 km W of Landi Kotal, Pakistan",34.13970857,70.953,asia,AFG,25.1,29.5,20.5,61,10.1,2.99,6,Patchy rain possible,EQ
28-09-2024,Earthquake in ,80.008145,136.2323803,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
28-09-2024,M 4.9 - Lomonosov Ridge,80.05820857,137.186,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
28-09-2024,"M 4.6 - 60 km WSW of Murghob, Tajikistan",38.10560857,73.2882,asia,TJK,2.6,8,-3,41,23.8,0.04,3,Sunny,EQ
29-09-2024,Tropical Cyclone KRATHON-24,28.8,125.5,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,TC
29-09-2024,Tropical Cyclone JEBI-24,32.33760011,142.4395949,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,TC
29-09-2024,Tropical Storm Jebi,22.54900857,141.6,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,SW
28-09-2024,Earthquake in Turkmenistan,39.0998465,56.25881257,asia,TKM,18.8,25.7,12.2,14,34.9,0,7,Partly cloudy,EQ
28-09-2024,Typhoon Krathon,18.64900857,125.2,asia,PHL,26.3,29.5,24.2,82,6.1,8.3,6,Light rain shower,SW
27-09-2024,Tropical Storm Cimaron,28.64900857,132.1,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,SW
26-09-2024,"M 4.3 - 35 km SSW of Hojāi, India",25.77200857,92.6799,asia,IND,22.9,23.9,21.7,100,2.5,11.31,5,Light rain shower,EQ
26-09-2024,Tropical Storm Cimaron,28.04900857,132.3,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,SW
25-09-2024,"M 4.6 - 14 km E of Hizan, Turkey",38.27940857,42.5891,asia,TUR,14,17.6,8,44,9.7,0,5,Sunny,EQ
24-09-2024,"M 4.6 - 26 km SSW of Pakokku, Myanmar",21.16330857,94.985,asia,MMR,25.5,29.8,23.4,85,20.9,11.98,6,Light rain shower,EQ
23-09-2024,"M 5.6 - Izu Islands, Japan region",31.59530857,140.0638,asia,JPN,26.5,27.9,25.2,75,47.2,7.87,6,Light rain shower,EQ
23-09-2024,tsunami in JAPAN,31.546,140.064,asia,JPN,26.5,27.9,25.2,75,47.2,7.87,6,Light rain shower,TN
23-09-2024,"M 4.5 - 260 km S of Kencong, Indonesia",-10.59159143,113.3731,asia,IDN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
23-09-2024,"M 4.5 - 42 km SSE of Yuzhno-Kurilsk, Russia",43.70790857,145.9943,asia,RUS,11.9,13.1,10.8,64,23.4,0.18,3,Patchy rain possible,EQ
22-09-2024,"M 4.1 - 2 km ESE of Balayan, Philippines",13.97950857,120.7585,asia,PHL,24.7,26.6,23.6,91,16.9,5.58,6,Light rain shower,EQ
22-09-2024,"M 4.2 - Volcano Islands, Japan region",25.28850857,142.7018,asia,JPN,27.5,28.4,26.6,77,10.4,0.23,6,Patchy rain possible,EQ
22-09-2024,"M 4.3 - 19 km E of Gombong, Indonesia",-7.55319143,109.6947,asia,IDN,26.1,30.5,22.9,71,16.6,0.04,8,Patchy rain possible,EQ
21-09-2024,"M 4.3 - 15 km N of Bojnūrd, Iran",37.66400857,57.2985,asia,IRN,19.1,24.1,14.5,45,15.8,0,6,Partly cloudy,EQ
21-09-2024,Wildfire in Russian Federation 1022412,54.36275399,116.9933817,asia,RUS,6.6,15,-0.2,56,9.4,0,5,Sunny,WF
21-09-2024,"M 4.5 - Volcano Islands, Japan region",24.35550857,141.4191,asia,JPN,27.5,28.2,26.7,80,18.7,0.3,6,Cloudy,EQ
21-09-2024,"M 4.2 - 153 km NE of Kuril’sk, Russia",46.15070857,149.4085,asia,RUS,10,10.4,8.5,75,50,2.03,3,Patchy rain possible,EQ
20-09-2024,"M 4.5 - 117 km E of Ḩājjīābād, Iran",28.25210857,57.0941,asia,IRN,32.7,36.2,29.4,44,17.3,0,9,Sunny,EQ
20-09-2024,"M 4.0 - 91 km W of Bīrjand, Iran",32.79770857,58.2539,asia,IRN,24.4,30.2,16.3,20,23.8,0,8,Sunny,EQ
20-09-2024,"M 4.9 - 26 km SW of Yawatahama, Japan",33.31120857,132.2763,asia,JPN,26.4,29.4,24.3,83,23,0.14,6,Patchy rain possible,EQ
20-09-2024,"M 5.2 - Volcano Islands, Japan region",23.48050857,142.4829,asia,JPN,27.6,28.2,26.7,85,27.7,0.7,6,Patchy rain possible,EQ
20-09-2024,"M 4.2 - 143 km NNE of Lospalos, Timor Leste",-7.47390857,127.696,asia,IDN,25.6,29.4,22.9,80,13,3.77,7,Patchy light rain,EQ
19-09-2024,M 4.0 - northwest of the Kuril Islands,50.60550857,150.2948,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
19-09-2024,"M 4.4 - 13 km ENE of Sheregesh, Russia",53.01760857,88.166,asia,RUS,6.7,15.6,-0.3,69,6.8,0,5,Sunny,EQ
19-09-2024,"M 5.5 - 168 km SW of Port Blair, India",10.61050857,91.6829,asia,IND,27.7,28.5,27.2,79,28.8,9.02,6,Light rain shower,EQ
19-09-2024,"M 4.5 - 194 km N of Gorontalo, Indonesia",2.31730857,122.7285,asia,IDN,26.5,32.3,21.3,73,14.8,0.28,7,Patchy rain possible,EQ
18-09-2024,Wildfire in Russian Federation 1022380,53.58279347,115.4158946,asia,RUS,3.8,11.4,-2.8,56,15.1,0,4,Sunny,WF
18-09-2024,"M 4.2 - 209 km NE of Kuril’sk, Russia",46.48190857,149.9542,asia,RUS,12.4,13.2,11.3,90,27.4,0.54,3,Patchy rain possible,EQ
18-09-2024,"M 4.9 - 33 km E of Hefei, China",31.96220857,117.6256,asia,CHN,27.1,31.8,24,78,24.8,0.48,8,Partly cloudy,EQ
21-09-2024,Tropical Cyclone PULASAN-24,35.70073602,131.7,asia,JPN,26,29.1,24,81,31.7,8.13,6,Light rain shower,TC
17-09-2024,"M 4.3 - 74 km NNW of Bamboo Flat, India",12.37240857,92.4484,asia,IND,28.2,29.5,27.5,76,25.9,1.3,6,Light rain shower,EQ
17-09-2024,"M 4.4 - 249 km E of Kuril’sk, Russia",45.31860857,151.054,asia,RUS,11.3,11.7,10.8,86,32.8,0,3,Overcast,EQ
17-09-2024,"M 4.8 - 72 km SSE of Klyuchi, Russia",55.78560857,161.3732,asia,RUS,9,12.3,6,76,25.2,0.79,3,Overcast,EQ
17-09-2024,"M 4.9 - 41 km ESE of Ürümqi, China",43.70690857,88.0798,asia,CHN,18.1,22.4,13.8,27,17.6,0,6,Sunny,EQ
17-09-2024,"M 4.4 - 97 km SSW of Pagar Alam, Indonesia",-4.82399143,103.0084,asia,IDN,25.2,28.6,23,76,17.3,0.26,7,Patchy rain possible,EQ
17-09-2024,"M 4.6 - Nicobar Islands, India region",8.97030857,90.5837,asia,IND,Null,Null,Null,Null,Null,Null,Null,Null,EQ
17-09-2024,M 4.5 - Kuril Islands,46.25180857,152.4922,asia,RUS,10.2,10.4,9.9,90,34.6,0.1,3,Patchy rain possible,EQ
17-09-2024,"M 4.3 - 211 km N of Hirara, Japan",26.75720857,125.3839,asia,JPN,28.6,28.8,28.4,79,42.5,0.47,6,Patchy rain possible,EQ
16-09-2024,"M 4.4 - 178 km SE of Petropavlovsk-Kamchatsky, Russia",51.97830857,160.4824,asia,RUS,9.3,12,6.8,71,44.3,0,3,Cloudy,EQ
16-09-2024,M 4.6 - Kuril Islands,47.69070857,154.1416,asia,RUS,9.8,10.5,9.2,90,26.6,0,3,Cloudy,EQ
15-09-2024,Wildfire in Russian Federation 1022327,51.2405287,129.2415838,asia,RUS,14,22.5,6.4,41,14,0,5,Cloudy,WF
19-09-2024,Tropical Cyclone PULASAN-24,33.9,123.7,asia,KOR,28.9,29.9,27.6,77,38.9,6.31,6,Patchy light rain with thunder,TC
19-09-2024,Typhoon Pulasan,28.74900857,126.1,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,SW
15-09-2024,"M 5.5 - 173 km NE of Bontang, Indonesia",1.39190857,118.4805,asia,IDN,27.3,31.3,24,73,24.5,0.01,7,Patchy rain possible,EQ
15-09-2024,"M 4.2 - 182 km NE of Bontang, Indonesia",1.48460857,118.4961,asia,IDN,27.3,31.3,24,73,24.5,0.01,7,Patchy rain possible,EQ
15-09-2024,"M 4.2 - 219 km SSE of Amahai, Indonesia",-5.11419143,129.6907,asia,IDN,26.3,26.7,25.9,78,19.1,2.16,7,Light rain shower,EQ
15-09-2024,"M 4.5 - 71 km SE of Katsuren-haebaru, Japan",26.01880857,128.4673,asia,JPN,29.1,30.2,28.3,83,31.3,1.7,7,Patchy rain possible,EQ
14-09-2024,"M 4.7 - 58 km E of Onagawa Chō, Japan",38.51840857,142.1149,asia,JPN,22.8,23.8,21.7,89,29.5,3.78,5,Light rain shower,EQ
14-09-2024,"M 4.4 - 76 km N of Jumla, Nepal",30.01610857,82.1727,asia,NPL,11.3,15.2,6.2,76,10.8,1.78,4,Patchy rain possible,EQ
14-09-2024,"M 4.9 - Nicobar Islands, India region",6.21510857,92.1949,asia,IND,27.4,28.7,26.4,80,30.6,10.82,6,Light rain shower,EQ
14-09-2024,"M 4.4 - 35 km SSE of Shimukappu, Japan",42.76090857,142.6005,asia,JPN,13.7,17.4,9.6,74,16.2,1.38,4,Cloudy,EQ
14-09-2024,"M 4.6 - 25 km E of Nusa Dua, Indonesia",-8.78809143,115.4638,asia,IDN,25.4,29.8,22.3,76,14.8,0.79,8,Partly cloudy,EQ
13-09-2024,"M 5.7 - 57 km SSE of Koshima, Japan",29.84890857,130.8548,asia,JPN,27.7,28.8,27.1,81,27.7,10.9,6,Light rain shower,EQ
13-09-2024,"M 4.9 - 274 km NNE of Saga, China",31.56150857,86.5605,asia,CHN,11.3,16.6,4.9,49,18.4,0.09,4,Patchy rain possible,EQ
13-09-2024,M 4.6 - western Xizang,33.66650857,85.2978,asia,CHN,11.7,18.1,6.4,44,14,0,5,Partly cloudy,EQ
13-09-2024,"M 4.6 - 297 km S of Aqqan, China",33.83380857,82.1484,asia,CHN,6.9,10.7,3.5,77,11.5,6.93,3,Moderate or heavy snow with thunder,EQ
13-09-2024,"M 4.7 - 248 km E of Port Blair, India",11.74650857,95.0257,asia,IND,Null,Null,Null,Null,Null,Null,Null,Null,EQ
12-09-2024,"M 5.2 - Izu Islands, Japan region",30.99870857,141.3197,asia,JPN,28.2,28.9,27.7,74,19.4,0.45,6,Patchy rain possible,EQ
12-09-2024,"M 4.4 - 268 km N of Saga, China",31.79780857,85.2827,asia,CHN,11,16.2,6.1,47,36.4,2.46,4,Patchy rain possible,EQ
12-09-2024,Wildfire in Russian Federation 1022197,51.22866599,117.5091339,asia,RUS,6.8,12.5,0,39,27.7,0,3,Overcast,WF
12-09-2024,"M 4.7 - Bonin Islands, Japan region",27.58470857,141.8488,asia,JPN,27.9,28.3,27.4,82,37.8,5.53,6,Light rain shower,EQ
12-09-2024,Typhoon Yagi in Myanmar,19.10516015,96.58630371,asia,MMR,23.3,24.2,21.4,95,7.6,3.68,5,Light rain shower,FL
12-09-2024,Typhoon Yagi in Thailand,20.16588801,100.0187069,asia,THA,23.6,27.5,21.4,95,3.6,18.64,6,Light rain shower,FL
11-09-2024,"M 4.6 - 49 km NW of Pototano, Indonesia",-7.99789143,117.2288,asia,IDN,27.2,36.1,21.3,59,18.7,0,10,Sunny,EQ
11-09-2024,"M 5.4 - 31 km W of Karor, Pakistan",31.22630857,70.6295,asia,PAK,36.1,41.8,30.8,32,16.2,0.06,9,Patchy rain possible,EQ
11-09-2024,"M 4.5 - 73 km N of Dompu, Indonesia",-7.83759143,118.3419,asia,IDN,25.7,33.8,20.3,69,10.1,0,9,Sunny,EQ
11-09-2024,"M 4.2 - 9 km NNE of Akhisar, Turkey",39.04930857,27.8763,asia,TUR,23.5,31.4,17.9,49,22,0.85,7,Patchy light drizzle,EQ
10-09-2024,"M 4.8 - 67 km N of Pante Makasar, Timor Leste",-8.55519143,124.2656,asia,IDN,25.5,31.8,20.7,70,9,0.14,8,Patchy rain possible,EQ
10-09-2024,Typhoon Yagi in Vietnam,22.08175,105.1277,asia,VNM,22.2,23.3,20.6,99,3.6,15.74,5,Light rain shower,FL
09-09-2024,"M 4.5 - 22 km NW of Ichinohe, Japan",40.39830857,141.0873,asia,JPN,21.3,28.9,16.4,71,9.4,0,7,Sunny,EQ
09-09-2024,Flood in Viet Nam,21.049899,105.814819,asia,VNM,25.7,27.4,24.5,95,7.6,16.89,6,Light rain shower,FL
09-09-2024,"M 4.8 - 109 km S of Yudomari, Japan",29.30790857,130.3063,asia,JPN,28,28.4,26.5,79,46.4,9.61,6,Light rain shower,EQ
08-09-2024,"M 4.1 - 28 km WSW of Dogonbadan, Iran",30.34160857,50.5093,asia,IRN,30.8,37.8,25.4,13,26.3,0,9,Sunny,EQ
07-09-2024,"M 4.7 - 59 km S of Bereket, Turkmenistan",38.75580857,55.4869,asia,TKM,25.1,30.7,19.6,24,48.2,0,8,Sunny,EQ
07-09-2024,"M 4.7 - Volcano Islands, Japan region",25.60970857,140.9128,asia,JPN,28.1,28.7,27.3,80,14,0.29,6,Patchy rain possible,EQ
07-09-2024,"M 4.6 - 9 km ESE of Miyakojima, Japan",24.81720857,125.4017,asia,JPN,29.3,29.6,29.1,74,15.1,3.33,6,Patchy light rain,EQ
07-09-2024,"M 5.2 - 230 km SE of Kushimoto, Japan",32.25330857,137.7326,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
07-09-2024,"M 5.0 - 28 km SW of Pazarcık, Turkey",37.32850857,37.1007,asia,TUR,25.6,34.7,19.1,48,24.8,0.05,7,Patchy rain possible,EQ
07-09-2024,"M 4.8 - 10 km NNE of Ubud, Indonesia",-8.38219143,115.313,asia,IDN,25.1,29.8,22.9,85,16.9,3.99,7,Light rain shower,EQ
06-09-2024,"M 4.7 - 17 km S of Malbang, Philippines",5.74570857,125.0407,asia,PHL,27.3,29.4,25.6,80,14.4,2,6,Patchy rain possible,EQ
05-09-2024,M 4.6 - Owen Fracture Zone region,14.78070857,55.8083,asia,OMN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
05-09-2024,"M 4.5 - north of Halmahera, Indonesia",4.49160857,128.1087,asia,IDN,25.9,27.7,24.9,87,6.1,10.67,6,Light rain shower,EQ
05-09-2024,"M 4.6 - 75 km SSE of Farkhār, Afghanistan",36.05150857,70.3122,asia,AFG,8.1,17,-0.2,23,18.4,0,5,Sunny,EQ
05-09-2024,"M 4.3 - 24 km NW of Pushkino, Azerbaijan",39.66400857,48.3405,asia,AZE,27.3,36.2,20.5,25,35.6,0,9,Sunny,EQ
05-09-2024,"M 5.1 - 71 km SSE of Modisi, Indonesia",-0.13679143,124.565,asia,IDN,25.2,31.2,20.8,83,13.3,3.79,8,Patchy rain possible,EQ
05-09-2024,Southeast China Braces for Yagi,18.73479654,114.4264429,asia,CHN,Null,Null,Null,Null,Null,Null,Null,Null,SW
04-09-2024,"M 4.5 - 35 km ESE of Kyzyl-Eshme, Kyrgyzstan",39.55330857,72.6734,asia,KGZ,8.9,16,2.2,30,17.3,0,5,Sunny,EQ
03-09-2024,"M 4.9 - 16 km SW of Chlórakas, Cyprus",34.75780857,32.2605,asia,CYP,25.8,27.2,23.6,71,29.2,0.12,6,Patchy rain possible,EQ
03-09-2024,"M 4.4 - 269 km SE of Aqqan, China",34.62640857,83.8259,asia,CHN,14.5,20,9.7,42,25.2,0.52,4,Patchy rain possible,EQ
03-09-2024,"M 4.3 - 75 km NNE of Luwuk, Indonesia",-0.3364,123.0743,asia,IDN,22.9,27.4,19.5,80,8.3,0.5,7,Light drizzle,EQ
03-09-2024,"M 4.2 - 17 km ENE of Sarikhosor, Tajikistan",38.62290857,70.0248,asia,TJK,18,23.7,12.6,26,13.3,0,6,Sunny,EQ
06-09-2024,Tropical Cyclone LEEPI-24,28.5,147,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,TC
03-09-2024,Flood in India,16.78617055,80.41620215,asia,IND,24.7,27.1,23,88,17.3,1.78,6,Light rain shower,FL
02-09-2024,"M 4.4 - 88 km SSE of Ende, Indonesia",-9.50659143,122.0365,asia,IDN,25,30,21.4,71,8.6,0.16,8,Patchy rain possible,EQ
02-09-2024,"M 4.6 - 58 km NE of Meulaboh, Indonesia",4.57340857,96.4918,asia,IDN,26.3,29.4,23.9,86,8.6,10.82,6,Patchy light rain with thunder,EQ
01-09-2024,"M 4.3 - 158 km S of Kuqa, China",40.36240857,83.257,asia,CHN,27.7,31.3,23.2,30,15.8,0.39,8,Sunny,EQ
01-09-2024,"M 4.5 - 6 km SW of Sanana, Indonesia",-2.04809143,125.9343,asia,IDN,26.4,28.1,24.9,77,16.9,0.19,7,Patchy rain possible,EQ
01-09-2024,"M 4.4 - 177 km NW of Agats, Indonesia",-4.38999143,136.973,asia,IDN,25.2,27.4,23.6,88,10.8,15.83,7,Light rain shower,EQ
01-09-2024,"M 5.2 - Nicobar Islands, India region",8.24550857,91.7229,asia,IND,28.2,28.5,27.6,77,24.5,4.84,6,Patchy rain possible,EQ
01-09-2024,"M 4.0 - 228 km SE of Preobrazheniye, Russia",41.33240857,135.6018,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,EQ
01-09-2024,"M 4.6 - 8 km ENE of Oshino, Japan",35.55210857,138.9388,asia,JPN,21.9,27.4,17.7,84,7.9,1.51,6,Light rain shower,EQ
01-09-2024,"Kikai Volcano, Japan",30.84200857,130.305,asia,JPN,26.9,28.1,25.9,76,16.2,0,7,Sunny,VO
31-08-2024,"M 4.4 - 76 km SSE of Koshima, Japan",29.61590857,130.7292,asia,JPN,28.2,29.2,27.5,79,29.2,0.66,6,Patchy rain possible,EQ
02-09-2024,Super Typhoon Yagi,17.94900857,120.9,asia,PHL,27.5,29.3,26.2,81,10.8,7.01,6,Light rain shower,SW
30-09-2024,Tropical Cyclone TWELVE-24,17.10073602,-42.7,sar,FRA,Null,Null,Null,Null,Null,Null,Null,Null,TC
30-09-2024,"M 4.2 - 28 km NNW of Taltal, Chile",-25.10669143,-70.5533,sar,CHL,12.3,18.6,7.1,72,13.7,0,6,Sunny,EQ
30-09-2024,"Drought in Bolivia, Brazil, Colombia, Ecuador, Peru, Paraguay, Venezuela",-15.5,-61,sar,BOL,32.7,40.8,25.9,33,19.1,0.03,10,Patchy rain possible,DR
29-09-2024,Forest fires in Bolivia,-14.07320887,-65.21948006,sar,BOL,35.1,42.5,29.2,29,17.6,0,11,Sunny,WF
28-09-2024,"M 4.5 - 66 km NNW of Dibulla, Colombia",11.88530857,-73.5207,sar,COL,27.1,30.5,25.1,79,15.5,7.26,7,Light rain shower,EQ
28-09-2024,"M 2.9 - 50 km ESE of Pimampiro, Ecuador",0.1683,-77.5497,sar,ECU,11.5,18.7,5.5,81,7.6,5.12,4,Patchy rain possible,EQ
28-09-2024,Tropical Storm Joyce,18.94900857,-44.7,sar,FRA,Null,Null,Null,Null,Null,Null,Null,Null,SW
27-09-2024,"M 4.8 - 49 km NNE of Yaguaraparo, Venezuela",11.02730857,-62.6547,sar,VEN,28.7,29.5,27.9,77,18,11.13,6,Patchy rain possible,EQ
